Legend:

1-P =,Untitled 1 Process
1-A =,Untitled 1 Ambient


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C
1902,9/13/2014,2:20:13 AM,210,26.4
1903,9/13/2014,2:20:14 AM,210,26.4
1904,9/13/2014,2:20:15 AM,210,26.4
1905,9/13/2014,2:20:17 AM,210,26.4
1906,9/13/2014,2:20:18 AM,209,26.4
1907,9/13/2014,2:20:19 AM,209,26.4
1908,9/13/2014,2:20:20 AM,209,26.4
1909,9/13/2014,2:20:21 AM,209,26.4
1910,9/13/2014,2:20:22 AM,209,26.4
1911,9/13/2014,2:20:23 AM,209,26.4
1912,9/13/2014,2:20:24 AM,209,26.4
1913,9/13/2014,2:20:25 AM,209,26.4
1914,9/13/2014,2:20:26 AM,209,26.4
1915,9/13/2014,2:20:27 AM,209,26.4
1916,9/13/2014,2:20:28 AM,210,26.4
1917,9/13/2014,2:20:29 AM,210,26.4
1918,9/13/2014,2:20:30 AM,210,26.4
1919,9/13/2014,2:20:31 AM,209,26.4
1920,9/13/2014,2:20:32 AM,209,26.4
1921,9/13/2014,2:20:33 AM,209,26.4
1922,9/13/2014,2:20:34 AM,209,26.4
1923,9/13/2014,2:20:35 AM,209,26.4
1924,9/13/2014,2:20:36 AM,209,26.4
1925,9/13/2014,2:20:37 AM,209,26.4
1926,9/13/2014,2:20:38 AM,209,26.4
1927,9/13/2014,2:20:39 AM,209,26.4
1928,9/13/2014,2:20:40 AM,209,26.4
1929,9/13/2014,2:20:41 AM,209,26.4
1930,9/13/2014,2:20:42 AM,209,26.4
1931,9/13/2014,2:20:43 AM,209,26.4
1932,9/13/2014,2:20:44 AM,209,26.4
1933,9/13/2014,2:20:45 AM,209,26.4
1934,9/13/2014,2:20:46 AM,209,26.4
1935,9/13/2014,2:20:47 AM,209,26.4
1936,9/13/2014,2:20:48 AM,209,26.4
1937,9/13/2014,2:20:49 AM,209,26.4
1938,9/13/2014,2:20:50 AM,209,26.4
1939,9/13/2014,2:20:51 AM,209,26.4
1940,9/13/2014,2:20:52 AM,209,26.4
1941,9/13/2014,2:20:53 AM,209,26.4
1942,9/13/2014,2:20:54 AM,209,26.4
1943,9/13/2014,2:20:55 AM,209,26.4
1944,9/13/2014,2:20:56 AM,209,26.4
1945,9/13/2014,2:20:57 AM,209,26.4
1946,9/13/2014,2:20:58 AM,209,26.4
1947,9/13/2014,2:20:59 AM,209,26.4
1948,9/13/2014,2:21:00 AM,209,26.4
1949,9/13/2014,2:21:01 AM,209,26.4
1950,9/13/2014,2:21:02 AM,209,26.4
1951,9/13/2014,2:21:03 AM,209,26.4
1952,9/13/2014,2:21:04 AM,209,26.4
1953,9/13/2014,2:21:05 AM,209,26.4
1954,9/13/2014,2:21:06 AM,211,26.4
1955,9/13/2014,2:21:07 AM,211,26.4
1956,9/13/2014,2:21:08 AM,211,26.4
1957,9/13/2014,2:21:09 AM,209,26.4
1958,9/13/2014,2:21:10 AM,209,26.4
1959,9/13/2014,2:21:11 AM,209,26.4
1960,9/13/2014,2:21:12 AM,209,26.4
1961,9/13/2014,2:21:13 AM,209,26.4
1962,9/13/2014,2:21:14 AM,207,26.4
1963,9/13/2014,2:21:15 AM,207,26.4
1964,9/13/2014,2:21:16 AM,207,26.4
1965,9/13/2014,2:21:17 AM,206,26.4
1966,9/13/2014,2:21:18 AM,206,26.4
1967,9/13/2014,2:21:19 AM,206,26.4
1968,9/13/2014,2:21:20 AM,206,26.4
1969,9/13/2014,2:21:21 AM,206,26.4
1970,9/13/2014,2:21:22 AM,204,26.4
1971,9/13/2014,2:21:23 AM,204,26.4
1972,9/13/2014,2:21:24 AM,204,26.4
1973,9/13/2014,2:21:25 AM,204,26.4
1974,9/13/2014,2:21:26 AM,203,26.4
1975,9/13/2014,2:21:27 AM,202,26.4
1976,9/13/2014,2:21:28 AM,202,26.4
1977,9/13/2014,2:21:30 AM,199,26.4
1978,9/13/2014,2:21:31 AM,199,26.4
1979,9/13/2014,2:21:32 AM,199,26.4
1980,9/13/2014,2:21:33 AM,199,26.4
1981,9/13/2014,2:21:34 AM,199,26.4
1982,9/13/2014,2:21:35 AM,199,26.4
1983,9/13/2014,2:21:36 AM,199,26.4
1984,9/13/2014,2:21:37 AM,199,26.4
1985,9/13/2014,2:21:38 AM,197,26.4
1986,9/13/2014,2:21:39 AM,197,26.4
1987,9/13/2014,2:21:40 AM,197,26.4
1988,9/13/2014,2:21:41 AM,195,26.4
1989,9/13/2014,2:21:42 AM,195,26.4
1990,9/13/2014,2:21:43 AM,195,26.4
1991,9/13/2014,2:21:44 AM,195,26.4
1992,9/13/2014,2:21:45 AM,195,26.4
1993,9/13/2014,2:21:46 AM,193,26.4
1994,9/13/2014,2:21:47 AM,193,26.4
1995,9/13/2014,2:21:48 AM,193,26.4
1996,9/13/2014,2:21:49 AM,193,26.4
1997,9/13/2014,2:21:50 AM,192,26.4
1998,9/13/2014,2:21:51 AM,192,26.4
1999,9/13/2014,2:21:52 AM,192,26.4
2000,9/13/2014,2:21:53 AM,192,26.4
2001,9/13/2014,2:21:54 AM,192,26.4
2002,9/13/2014,2:21:55 AM,190,26.4
2003,9/13/2014,2:21:56 AM,190,26.4
2004,9/13/2014,2:21:57 AM,190,26.4
2005,9/13/2014,2:21:58 AM,190,26.4
2006,9/13/2014,2:21:59 AM,190,26.4
2007,9/13/2014,2:22:00 AM,190,26.4
2008,9/13/2014,2:22:01 AM,189,26.4
2009,9/13/2014,2:22:02 AM,189,26.4
2010,9/13/2014,2:22:03 AM,189,26.4
2011,9/13/2014,2:22:04 AM,187,26.4
2012,9/13/2014,2:22:05 AM,187,26.4
2013,9/13/2014,2:22:06 AM,187,26.4
2014,9/13/2014,2:22:07 AM,187,26.4
2015,9/13/2014,2:22:08 AM,187,26.4
2016,9/13/2014,2:22:09 AM,185,26.4
2017,9/13/2014,2:22:10 AM,185,26.4
2018,9/13/2014,2:22:11 AM,185,26.4
2019,9/13/2014,2:22:12 AM,185,26.4
2020,9/13/2014,2:22:13 AM,185,26.4
2021,9/13/2014,2:22:14 AM,184,26.4
2022,9/13/2014,2:22:15 AM,184,26.4
2023,9/13/2014,2:22:16 AM,184,26.4
2024,9/13/2014,2:22:17 AM,182,26.4
2025,9/13/2014,2:22:18 AM,182,26.4
2026,9/13/2014,2:22:19 AM,182,26.4
2027,9/13/2014,2:22:20 AM,182,26.4
2028,9/13/2014,2:22:21 AM,182,26.4
2029,9/13/2014,2:22:22 AM,182,26.4
2030,9/13/2014,2:22:23 AM,182,26.4
2031,9/13/2014,2:22:24 AM,182,26.4
2032,9/13/2014,2:22:25 AM,181,26.4
2033,9/13/2014,2:22:26 AM,179,26.4
2034,9/13/2014,2:22:27 AM,179,26.4
2035,9/13/2014,2:22:28 AM,179,26.4
2036,9/13/2014,2:22:29 AM,179,26.4
2037,9/13/2014,2:22:30 AM,179,26.4
2038,9/13/2014,2:22:31 AM,179,26.4
2039,9/13/2014,2:22:32 AM,179,26.4
2040,9/13/2014,2:22:33 AM,177,26.4
2041,9/13/2014,2:22:34 AM,177,26.4
2042,9/13/2014,2:22:35 AM,177,26.4
2043,9/13/2014,2:22:36 AM,177,26.4
2044,9/13/2014,2:22:37 AM,177,26.4
2045,9/13/2014,2:22:38 AM,176,26.4
2046,9/13/2014,2:22:39 AM,176,26.4
2047,9/13/2014,2:22:41 AM,174,26.4
2048,9/13/2014,2:22:42 AM,174,26.4
2049,9/13/2014,2:22:43 AM,174,26.4
2050,9/13/2014,2:22:44 AM,174,26.4
2051,9/13/2014,2:22:45 AM,174,26.4
2052,9/13/2014,2:22:46 AM,174,26.4
2053,9/13/2014,2:22:47 AM,174,26.4
2054,9/13/2014,2:22:48 AM,174,26.4
2055,9/13/2014,2:22:49 AM,174,26.4
2056,9/13/2014,2:22:50 AM,172,26.4
2057,9/13/2014,2:22:51 AM,172,26.4
2058,9/13/2014,2:22:52 AM,172,26.4
2059,9/13/2014,2:22:53 AM,172,26.4
2060,9/13/2014,2:22:54 AM,171,26.4
2061,9/13/2014,2:22:55 AM,171,26.4
2062,9/13/2014,2:22:56 AM,171,26.4
2063,9/13/2014,2:22:57 AM,171,26.4
2064,9/13/2014,2:22:58 AM,171,26.4
2065,9/13/2014,2:22:59 AM,171,26.4
2066,9/13/2014,2:23:00 AM,171,26.4
2067,9/13/2014,2:23:01 AM,171,26.4
2068,9/13/2014,2:23:02 AM,171,26.4
2069,9/13/2014,2:23:03 AM,170,26.4
2070,9/13/2014,2:23:04 AM,170,26.4
2071,9/13/2014,2:23:05 AM,168,26.4
2072,9/13/2014,2:23:06 AM,168,26.4
2073,9/13/2014,2:23:07 AM,168,26.4
2074,9/13/2014,2:23:08 AM,168,26.4
2075,9/13/2014,2:23:09 AM,168,26.4
2076,9/13/2014,2:23:10 AM,168,26.4
2077,9/13/2014,2:23:11 AM,168,26.4
2078,9/13/2014,2:23:12 AM,168,26.4
2079,9/13/2014,2:23:13 AM,168,26.4
2080,9/13/2014,2:23:14 AM,168,26.4
2081,9/13/2014,2:23:15 AM,166,26.4
2082,9/13/2014,2:23:16 AM,166,26.4
2083,9/13/2014,2:23:17 AM,166,26.4
2084,9/13/2014,2:23:18 AM,166,26.4
2085,9/13/2014,2:23:19 AM,165,26.4
2086,9/13/2014,2:23:20 AM,165,26.4
2087,9/13/2014,2:23:21 AM,165,26.4
2088,9/13/2014,2:23:22 AM,165,26.4
2089,9/13/2014,2:23:23 AM,165,26.4
2090,9/13/2014,2:23:24 AM,165,26.4
2091,9/13/2014,2:23:25 AM,165,26.4
2092,9/13/2014,2:23:26 AM,165,26.4
2093,9/13/2014,2:23:27 AM,165,26.5
2094,9/13/2014,2:23:28 AM,165,26.5
2095,9/13/2014,2:23:29 AM,165,26.5
2096,9/13/2014,2:23:30 AM,163,26.5
2097,9/13/2014,2:23:31 AM,163,26.5
2098,9/13/2014,2:23:32 AM,163,26.5
2099,9/13/2014,2:23:33 AM,163,26.5
2100,9/13/2014,2:23:34 AM,163,26.5
2101,9/13/2014,2:23:35 AM,162,26.5
2102,9/13/2014,2:23:36 AM,162,26.5
2103,9/13/2014,2:23:37 AM,162,26.5
2104,9/13/2014,2:23:38 AM,162,26.5
2105,9/13/2014,2:23:39 AM,160,26.5
2106,9/13/2014,2:23:40 AM,160,26.5
2107,9/13/2014,2:23:41 AM,160,26.5
2108,9/13/2014,2:23:42 AM,160,26.5
2109,9/13/2014,2:23:43 AM,160,26.5
2110,9/13/2014,2:23:44 AM,160,26.5
2111,9/13/2014,2:23:45 AM,160,26.5
2112,9/13/2014,2:23:46 AM,160,26.5
2113,9/13/2014,2:23:47 AM,160,26.5
2114,9/13/2014,2:23:48 AM,160,26.5
2115,9/13/2014,2:23:49 AM,160,26.5
2116,9/13/2014,2:23:50 AM,160,26.5
2117,9/13/2014,2:23:52 AM,160,26.5
2118,9/13/2014,2:23:53 AM,158,26.5
2119,9/13/2014,2:23:54 AM,158,26.5
2120,9/13/2014,2:23:55 AM,158,26.5
2121,9/13/2014,2:23:56 AM,158,26.5
2122,9/13/2014,2:23:57 AM,158,26.5
2123,9/13/2014,2:23:58 AM,157,26.5
2124,9/13/2014,2:23:59 AM,157,26.5
2125,9/13/2014,2:24:00 AM,157,26.5
2126,9/13/2014,2:24:01 AM,156,26.5
2127,9/13/2014,2:24:02 AM,156,26.5
2128,9/13/2014,2:24:03 AM,156,26.5
2129,9/13/2014,2:24:04 AM,156,26.5
2130,9/13/2014,2:24:05 AM,156,26.5
2131,9/13/2014,2:24:06 AM,156,26.5
2132,9/13/2014,2:24:07 AM,156,26.5
2133,9/13/2014,2:24:08 AM,155,26.5
2134,9/13/2014,2:24:09 AM,155,26.5
2135,9/13/2014,2:24:10 AM,153,26.5
2136,9/13/2014,2:24:11 AM,153,26.5
2137,9/13/2014,2:24:12 AM,153,26.5
2138,9/13/2014,2:24:13 AM,153,26.5
2139,9/13/2014,2:24:14 AM,153,26.5
2140,9/13/2014,2:24:15 AM,153,26.5
2141,9/13/2014,2:24:16 AM,153,26.5
2142,9/13/2014,2:24:17 AM,153,26.5
2143,9/13/2014,2:24:18 AM,153,26.5
2144,9/13/2014,2:24:19 AM,153,26.5
2145,9/13/2014,2:24:20 AM,153,26.5
2146,9/13/2014,2:24:21 AM,153,26.5
2147,9/13/2014,2:24:22 AM,153,26.5
2148,9/13/2014,2:24:23 AM,153,26.5
2149,9/13/2014,2:24:24 AM,152,26.5
2150,9/13/2014,2:24:25 AM,152,26.5
2151,9/13/2014,2:24:26 AM,152,26.5
2152,9/13/2014,2:24:27 AM,152,26.5
2153,9/13/2014,2:24:28 AM,152,26.5
2154,9/13/2014,2:24:29 AM,150,26.5
2155,9/13/2014,2:24:30 AM,150,26.5
2156,9/13/2014,2:24:31 AM,150,26.5
2157,9/13/2014,2:24:32 AM,150,26.5
2158,9/13/2014,2:24:33 AM,148,26.5
2159,9/13/2014,2:24:34 AM,148,26.5
2160,9/13/2014,2:24:35 AM,148,26.5
2161,9/13/2014,2:24:36 AM,148,26.5
2162,9/13/2014,2:24:37 AM,148,26.5
2163,9/13/2014,2:24:38 AM,148,26.5
2164,9/13/2014,2:24:39 AM,148,26.5
2165,9/13/2014,2:24:40 AM,148,26.5
2166,9/13/2014,2:24:41 AM,148,26.5
2167,9/13/2014,2:24:42 AM,148,26.5
2168,9/13/2014,2:24:43 AM,147,26.5
2169,9/13/2014,2:24:44 AM,147,26.5
2170,9/13/2014,2:24:45 AM,147,26.5
2171,9/13/2014,2:24:46 AM,147,26.5
2172,9/13/2014,2:24:47 AM,147,26.5
2173,9/13/2014,2:24:48 AM,147,26.5
2174,9/13/2014,2:24:49 AM,145,26.5
2175,9/13/2014,2:24:50 AM,145,26.5
2176,9/13/2014,2:24:51 AM,145,26.4
2177,9/13/2014,2:24:52 AM,145,26.4
2178,9/13/2014,2:24:53 AM,145,26.4
2179,9/13/2014,2:24:54 AM,145,26.4
2180,9/13/2014,2:24:55 AM,145,26.4
2181,9/13/2014,2:24:56 AM,144,26.4
2182,9/13/2014,2:24:57 AM,142,26.4
2183,9/13/2014,2:24:58 AM,142,26.4
2184,9/13/2014,2:24:59 AM,142,26.4
2185,9/13/2014,2:25:00 AM,142,26.4
2186,9/13/2014,2:25:01 AM,142,26.4
2187,9/13/2014,2:25:02 AM,142,26.4
2188,9/13/2014,2:25:03 AM,142,26.4
2189,9/13/2014,2:25:05 AM,142,26.4
2190,9/13/2014,2:25:06 AM,142,26.4
2191,9/13/2014,2:25:07 AM,142,26.4
2192,9/13/2014,2:25:08 AM,142,26.4
2193,9/13/2014,2:25:09 AM,142,26.4
2194,9/13/2014,2:25:10 AM,142,26.4
2195,9/13/2014,2:25:11 AM,142,26.4
2196,9/13/2014,2:25:12 AM,142,26.4
2197,9/13/2014,2:25:13 AM,141,26.4
2198,9/13/2014,2:25:14 AM,141,26.4
2199,9/13/2014,2:25:15 AM,141,26.4
2200,9/13/2014,2:25:16 AM,139,26.4
2201,9/13/2014,2:25:17 AM,139,26.4
2202,9/13/2014,2:25:18 AM,139,26.4
2203,9/13/2014,2:25:19 AM,139,26.4
2204,9/13/2014,2:25:20 AM,139,26.4
2205,9/13/2014,2:25:21 AM,139,26.4
2206,9/13/2014,2:25:22 AM,139,26.4
2207,9/13/2014,2:25:23 AM,139,26.4
2208,9/13/2014,2:25:24 AM,137,26.4
2209,9/13/2014,2:25:25 AM,137,26.4
2210,9/13/2014,2:25:26 AM,137,26.4
2211,9/13/2014,2:25:27 AM,137,26.4
2212,9/13/2014,2:25:28 AM,137,26.4
2213,9/13/2014,2:25:29 AM,137,26.4
2214,9/13/2014,2:25:30 AM,137,26.4
2215,9/13/2014,2:25:31 AM,137,26.4
2216,9/13/2014,2:25:32 AM,137,26.4
2217,9/13/2014,2:25:33 AM,137,26.4
2218,9/13/2014,2:25:34 AM,137,26.4
2219,9/13/2014,2:25:35 AM,136,26.4
2220,9/13/2014,2:25:36 AM,136,26.4
2221,9/13/2014,2:25:37 AM,136,26.4
2222,9/13/2014,2:25:38 AM,136,26.4
2223,9/13/2014,2:25:39 AM,136,26.4
2224,9/13/2014,2:25:40 AM,136,26.4
2225,9/13/2014,2:25:41 AM,136,26.4
2226,9/13/2014,2:25:42 AM,136,26.4
2227,9/13/2014,2:25:43 AM,136,26.4
2228,9/13/2014,2:25:44 AM,135,26.4
2229,9/13/2014,2:25:45 AM,133,26.4
2230,9/13/2014,2:25:46 AM,133,26.4
2231,9/13/2014,2:25:47 AM,133,26.4
2232,9/13/2014,2:25:48 AM,133,26.4
2233,9/13/2014,2:25:49 AM,133,26.4
2234,9/13/2014,2:25:50 AM,133,26.4
2235,9/13/2014,2:25:51 AM,133,26.4
2236,9/13/2014,2:25:52 AM,133,26.4
2237,9/13/2014,2:25:53 AM,133,26.4
2238,9/13/2014,2:25:54 AM,131,26.4
2239,9/13/2014,2:25:55 AM,131,26.4
2240,9/13/2014,2:25:56 AM,131,26.4
2241,9/13/2014,2:25:57 AM,131,26.4
2242,9/13/2014,2:25:58 AM,131,26.4
2243,9/13/2014,2:25:59 AM,131,26.4
2244,9/13/2014,2:26:00 AM,131,26.4
2245,9/13/2014,2:26:01 AM,131,26.4
2246,9/13/2014,2:26:02 AM,130,26.4
2247,9/13/2014,2:26:03 AM,130,26.4
2248,9/13/2014,2:26:04 AM,130,26.4
2249,9/13/2014,2:26:05 AM,128,26.4
2250,9/13/2014,2:26:06 AM,128,26.4
2251,9/13/2014,2:26:07 AM,128,26.4
2252,9/13/2014,2:26:08 AM,128,26.4
2253,9/13/2014,2:26:09 AM,128,26.4
2254,9/13/2014,2:26:10 AM,128,26.4
2255,9/13/2014,2:26:11 AM,128,26.4
2256,9/13/2014,2:26:12 AM,128,26.4
2257,9/13/2014,2:26:13 AM,128,26.4
2258,9/13/2014,2:26:14 AM,128,26.4
2259,9/13/2014,2:26:15 AM,128,26.4
2260,9/13/2014,2:26:17 AM,128,26.4
2261,9/13/2014,2:26:18 AM,128,26.4
2262,9/13/2014,2:26:19 AM,128,26.4
2263,9/13/2014,2:26:20 AM,128,26.4
2264,9/13/2014,2:26:21 AM,128,26.4
2265,9/13/2014,2:26:22 AM,128,26.4
2266,9/13/2014,2:26:23 AM,128,26.4
2267,9/13/2014,2:26:24 AM,128,26.4
2268,9/13/2014,2:26:25 AM,128,26.4
2269,9/13/2014,2:26:26 AM,127,26.4
2270,9/13/2014,2:26:27 AM,127,26.4
2271,9/13/2014,2:26:28 AM,127,26.4
2272,9/13/2014,2:26:29 AM,127,26.4
2273,9/13/2014,2:26:30 AM,127,26.4
2274,9/13/2014,2:26:31 AM,127,26.4
2275,9/13/2014,2:26:32 AM,127,26.4
2276,9/13/2014,2:26:33 AM,127,26.4
2277,9/13/2014,2:26:34 AM,127,26.4
2278,9/13/2014,2:26:35 AM,127,26.4
2279,9/13/2014,2:26:36 AM,127,26.4
2280,9/13/2014,2:26:37 AM,126,26.4
2281,9/13/2014,2:26:38 AM,126,26.4
2282,9/13/2014,2:26:39 AM,126,26.4
2283,9/13/2014,2:26:40 AM,126,26.4
2284,9/13/2014,2:26:41 AM,126,26.4
2285,9/13/2014,2:26:42 AM,126,26.4
2286,9/13/2014,2:26:43 AM,126,26.4
2287,9/13/2014,2:26:44 AM,124,26.4
2288,9/13/2014,2:26:45 AM,124,26.4
2289,9/13/2014,2:26:46 AM,124,26.4
2290,9/13/2014,2:26:47 AM,124,26.4
2291,9/13/2014,2:26:48 AM,124,26.4
2292,9/13/2014,2:26:49 AM,124,26.4
2293,9/13/2014,2:26:50 AM,123,26.4
2294,9/13/2014,2:26:51 AM,123,26.4
2295,9/13/2014,2:26:52 AM,123,26.4
2296,9/13/2014,2:26:53 AM,123,26.4
2297,9/13/2014,2:26:54 AM,123,26.4
2298,9/13/2014,2:26:55 AM,123,26.4
2299,9/13/2014,2:26:56 AM,123,26.4
2300,9/13/2014,2:26:57 AM,123,26.4
2301,9/13/2014,2:26:58 AM,123,26.4
2302,9/13/2014,2:26:59 AM,123,26.4
2303,9/13/2014,2:27:00 AM,123,26.4
2304,9/13/2014,2:27:01 AM,122,26.4
2305,9/13/2014,2:27:02 AM,122,26.5
2306,9/13/2014,2:27:03 AM,122,26.5
2307,9/13/2014,2:27:04 AM,121,26.5
2308,9/13/2014,2:27:05 AM,121,26.5
2309,9/13/2014,2:27:06 AM,121,26.5
2310,9/13/2014,2:27:07 AM,120,26.5
2311,9/13/2014,2:27:08 AM,120,26.5
2312,9/13/2014,2:27:09 AM,120,26.5
2313,9/13/2014,2:27:10 AM,120,26.5
2314,9/13/2014,2:27:11 AM,120,26.5
2315,9/13/2014,2:27:12 AM,120,26.5
2316,9/13/2014,2:27:13 AM,120,26.5
2317,9/13/2014,2:27:14 AM,120,26.5
2318,9/13/2014,2:27:15 AM,120,26.5
2319,9/13/2014,2:27:16 AM,120,26.5
2320,9/13/2014,2:27:17 AM,120,26.5
2321,9/13/2014,2:27:18 AM,120,26.5
2322,9/13/2014,2:27:19 AM,120,26.5
2323,9/13/2014,2:27:20 AM,120,26.5
2324,9/13/2014,2:27:21 AM,119,26.5
2325,9/13/2014,2:27:22 AM,119,26.5
2326,9/13/2014,2:27:23 AM,117,26.5
2327,9/13/2014,2:27:24 AM,117,26.5
2328,9/13/2014,2:27:25 AM,117,26.5
2329,9/13/2014,2:27:26 AM,117,26.5
2330,9/13/2014,2:27:27 AM,117,26.5
2331,9/13/2014,2:27:28 AM,117,26.5
2332,9/13/2014,2:27:30 AM,117,26.5
2333,9/13/2014,2:27:31 AM,117,26.5
2334,9/13/2014,2:27:32 AM,117,26.5
2335,9/13/2014,2:27:33 AM,117,26.5
2336,9/13/2014,2:27:34 AM,117,26.5
2337,9/13/2014,2:27:35 AM,116,26.5
2338,9/13/2014,2:27:36 AM,116,26.5
2339,9/13/2014,2:27:37 AM,116,26.5
2340,9/13/2014,2:27:38 AM,116,26.5
2341,9/13/2014,2:27:39 AM,116,26.5
2342,9/13/2014,2:27:40 AM,116,26.5
2343,9/13/2014,2:27:41 AM,116,26.5
2344,9/13/2014,2:27:42 AM,116,26.5
2345,9/13/2014,2:27:43 AM,116,26.5
2346,9/13/2014,2:27:44 AM,116,26.5
2347,9/13/2014,2:27:45 AM,116,26.5
2348,9/13/2014,2:27:46 AM,116,26.5
2349,9/13/2014,2:27:47 AM,115,26.5
2350,9/13/2014,2:27:48 AM,115,26.5
2351,9/13/2014,2:27:49 AM,115,26.5
2352,9/13/2014,2:27:50 AM,115,26.5
2353,9/13/2014,2:27:51 AM,115,26.5
2354,9/13/2014,2:27:52 AM,115,26.5
2355,9/13/2014,2:27:53 AM,115,26.5
2356,9/13/2014,2:27:54 AM,115,26.5
2357,9/13/2014,2:27:55 AM,115,26.5
2358,9/13/2014,2:27:56 AM,115,26.5
2359,9/13/2014,2:27:57 AM,114,26.5
2360,9/13/2014,2:27:58 AM,114,26.5
2361,9/13/2014,2:27:59 AM,114,26.5
2362,9/13/2014,2:28:00 AM,114,26.5
2363,9/13/2014,2:28:01 AM,114,26.5
2364,9/13/2014,2:28:02 AM,114,26.5
2365,9/13/2014,2:28:03 AM,114,26.5
2366,9/13/2014,2:28:04 AM,114,26.5
2367,9/13/2014,2:28:05 AM,113,26.5
2368,9/13/2014,2:28:06 AM,113,26.5
2369,9/13/2014,2:28:07 AM,113,26.5
2370,9/13/2014,2:28:08 AM,113,26.5
2371,9/13/2014,2:28:09 AM,113,26.5
2372,9/13/2014,2:28:10 AM,113,26.5
2373,9/13/2014,2:28:11 AM,113,26.5
2374,9/13/2014,2:28:12 AM,113,26.5
2375,9/13/2014,2:28:13 AM,113,26.5
2376,9/13/2014,2:28:14 AM,112,26.5
2377,9/13/2014,2:28:15 AM,112,26.5
2378,9/13/2014,2:28:16 AM,112,26.5
2379,9/13/2014,2:28:17 AM,111,26.5
2380,9/13/2014,2:28:18 AM,111,26.5
2381,9/13/2014,2:28:19 AM,111,26.5
2382,9/13/2014,2:28:20 AM,110,26.5
2383,9/13/2014,2:28:21 AM,110,26.5
2384,9/13/2014,2:28:22 AM,110,26.5
2385,9/13/2014,2:28:23 AM,110,26.5
2386,9/13/2014,2:28:24 AM,110,26.5
2387,9/13/2014,2:28:25 AM,110,26.5
2388,9/13/2014,2:28:26 AM,110,26.5
2389,9/13/2014,2:28:27 AM,110,26.5
2390,9/13/2014,2:28:28 AM,110,26.5
2391,9/13/2014,2:28:29 AM,110,26.5
2392,9/13/2014,2:28:30 AM,110,26.5
2393,9/13/2014,2:28:31 AM,110,26.5
2394,9/13/2014,2:28:32 AM,110,26.5
2395,9/13/2014,2:28:33 AM,109,26.5
2396,9/13/2014,2:28:34 AM,109,26.5
2397,9/13/2014,2:28:35 AM,109,26.5
2398,9/13/2014,2:28:36 AM,109,26.5
2399,9/13/2014,2:28:37 AM,109,26.5
2400,9/13/2014,2:28:38 AM,109,26.5
2401,9/13/2014,2:28:39 AM,109,26.5
2402,9/13/2014,2:28:40 AM,109,26.5
2403,9/13/2014,2:28:42 AM,109,26.5
2404,9/13/2014,2:28:43 AM,109,26.5
2405,9/13/2014,2:28:44 AM,108,26.5
2406,9/13/2014,2:28:45 AM,108,26.5
2407,9/13/2014,2:28:46 AM,108,26.5
2408,9/13/2014,2:28:47 AM,108,26.5
2409,9/13/2014,2:28:48 AM,108,26.5
2410,9/13/2014,2:28:49 AM,108,26.5
2411,9/13/2014,2:28:50 AM,108,26.5
2412,9/13/2014,2:28:51 AM,108,26.5
2413,9/13/2014,2:28:52 AM,107,26.5
2414,9/13/2014,2:28:53 AM,107,26.5
2415,9/13/2014,2:28:54 AM,107,26.5
2416,9/13/2014,2:28:55 AM,107,26.5
2417,9/13/2014,2:28:56 AM,107,26.5
2418,9/13/2014,2:28:57 AM,107,26.5
2419,9/13/2014,2:28:58 AM,107,26.5
2420,9/13/2014,2:28:59 AM,107,26.5
2421,9/13/2014,2:29:00 AM,107,26.5
2422,9/13/2014,2:29:01 AM,106,26.5
2423,9/13/2014,2:29:02 AM,106,26.5
2424,9/13/2014,2:29:03 AM,106,26.5
2425,9/13/2014,2:29:04 AM,106,26.5
2426,9/13/2014,2:29:05 AM,106,26.5
2427,9/13/2014,2:29:06 AM,106,26.5
2428,9/13/2014,2:29:07 AM,106,26.5
2429,9/13/2014,2:29:08 AM,105,26.5
2430,9/13/2014,2:29:09 AM,105,26.5
2431,9/13/2014,2:29:10 AM,105,26.5
2432,9/13/2014,2:29:11 AM,105,26.5
2433,9/13/2014,2:29:12 AM,105,26.5
2434,9/13/2014,2:29:13 AM,105,26.5
2435,9/13/2014,2:29:14 AM,105,26.5
2436,9/13/2014,2:29:15 AM,104,26.5
2437,9/13/2014,2:29:16 AM,104,26.5
2438,9/13/2014,2:29:17 AM,104,26.5
2439,9/13/2014,2:29:18 AM,104,26.5
2440,9/13/2014,2:29:19 AM,104,26.5
2441,9/13/2014,2:29:20 AM,104,26.5
2442,9/13/2014,2:29:21 AM,104,26.5
2443,9/13/2014,2:29:22 AM,104,26.5
2444,9/13/2014,2:29:23 AM,103,26.5
2445,9/13/2014,2:29:24 AM,103,26.5
2446,9/13/2014,2:29:25 AM,103,26.5
2447,9/13/2014,2:29:26 AM,103,26.5
2448,9/13/2014,2:29:27 AM,103,26.5
2449,9/13/2014,2:29:28 AM,103,26.5
2450,9/13/2014,2:29:29 AM,103,26.5
2451,9/13/2014,2:29:30 AM,103,26.5
2452,9/13/2014,2:29:31 AM,103,26.5
2453,9/13/2014,2:29:32 AM,103,26.5
2454,9/13/2014,2:29:33 AM,103,26.5
2455,9/13/2014,2:29:34 AM,102,26.5
2456,9/13/2014,2:29:35 AM,102,26.5
2457,9/13/2014,2:29:36 AM,102,26.5
